id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,yr_built,yr_renovated,zipcode,latitude,longtitude
7883600700,20150122T000000,157500,2,1,670,4500,1,0,0,3,1905,0,9811,47.5271,-122.326
567000755,20141205T000000,450000,2,3,1790,1709,2,0,0,3,2001,0,9814,47.5926,-122.296
9294300615,20140918T000000,925000,4,1.75,2440,11793,1,0,4,3,1950,0,9812,47.6807,-122.267
3213200215,20150105T000000,600000,2,1,920,5029,1,0,0,4,1938,0,9812,47.6726,-122.265
9136101776,20140918T000000,709000,4,1,1680,4087,1.5,0,0,3,1911,0,9810,47.6667,-122.337
5035300850,20141110T000000,1.39E+06,5,3.75,3290,6480,2,0,0,5,1938,0,9820,47.653,-122.415
3668001080,20140911T000000,248000,3,2.5,2120,6840,1,0,0,3,1984,0,9809,47.278,-122.145
5540800100,20150511T000000,245000,3,1,910,6630,1,0,0,4,1912,0,9810,47.6947,-122.346
3679401110,20140530T000000,332000,2,1,1000,4776,1,0,0,4,1942,0,9811,47.5619,-122.315
7852130100,20150313T000000,459950,3,2.5,2340,4273,2,0,0,3,2002,0,9807,47.5362,-121.878
9828200147,20150410T000000,425000,3,2,1180,1800,2,0,2,3,1994,0,9812,47.6168,-122.301
826069085,20140903T000000,460000,3,2.25,2080,50965,1,0,0,3,1979,0,9808,47.7506,-122.063
6383900090,20140904T000000,838300,6,2.5,3760,12978,1,0,0,3,1967,0,9812,47.6976,-122.381
8100000090,20141111T000000,256000,3,2.5,1480,7200,2,0,0,5,1995,0,9801,47.3126,-122.023
7805450750,20150120T000000,864000,3,2.75,3060,13554,2,0,0,3,1984,0,9801,47.5609,-122.106
148000705,20150305T000000,900000,4,3.5,3070,4440,2,0,0,3,1922,2007,9812,47.5732,-122.411
1432400490,20150401T000000,145600,3,1,1170,7560,1,0,0,3,1958,0,9806,47.4514,-122.178
7974200820,20140821T000000,865000,5,3,2900,6730,1,0,0,5,1977,0,9812,47.6784,-122.285
8731951130,20140609T000000,250250,3,2.25,2210,8000,2,0,0,4,1969,0,9802,47.3085,-122.381
7227801955,20140919T000000,162000,4,2,1440,7641,1,0,0,4,1943,0,9806,47.508,-122.183
3558910490,20140731T000000,450000,4,1.75,1980,7350,1,0,0,3,1973,0,9803,47.7088,-122.202
324059112,20150325T000000,675500,4,2.75,2060,21344,1,0,0,2,1978,0,9801,47.5934,-122.154
2710600025,20141103T000000,697000,3,2.25,2420,5304,1.5,0,0,5,1947,0,9812,47.6765,-122.285
7582700100,20141111T000000,1.32E+06,3,3.25,3440,4080,2,0,0,3,2005,0,9811,47.6644,-122.28
3882300100,20141201T000000,490000,3,1.75,1600,16510,1,0,0,3,1984,0,9805,47.6601,-122.135
3735900590,20141021T000000,590000,3,2.25,2210,5742,1,0,0,3,1951,0,9812,47.6891,-122.318
5153200356,20150512T000000,280000,4,1.75,2250,16000,1,0,0,3,1957,0,9802,47.3303,-122.351
7625702350,20140523T000000,515000,2,1,1680,6500,1,0,0,4,1941,0,9814,47.55,-122.388
2755200090,20140714T000000,576000,3,1,1140,5395,1,0,0,4,1909,0,9812,47.6782,-122.306
626059317,20141120T000000,375000,3,1.75,1430,10574,2,0,0,3,1981,0,9801,47.7668,-122.218
7199360090,20150320T000000,478000,3,1,1440,7107,1,0,0,4,1980,0,9805,47.6968,-122.124
8651443480,20150128T000000,282000,3,1,1670,5200,1,0,0,5,1977,0,9804,47.3659,-122.092
9359100750,20141031T000000,1.40E+06,4,4.5,3080,10550,2,0,3,3,1976,2007,9804,47.5806,-122.244
5561400740,20150210T000000,593500,5,3.25,4300,50405,2,0,0,3,1972,0,9803,47.4615,-122
1723099031,20141020T000000,724950,4,3.5,3010,174240,2,0,0,3,2004,0,9805,47.4775,-121.691
7236500025,20140829T000000,306000,3,1.75,1560,7500,1,0,0,4,1966,0,9806,47.489,-122.18
2473411080,20140609T000000,341000,4,1.75,1920,7665,1,0,0,4,1975,0,9806,47.4476,-122.128
1773101335,20141103T000000,399950,3,2.5,1400,4400,1,0,0,3,1930,2014,9811,47.553,-122.365
9126100850,20141120T000000,534000,5,2,2280,3600,2,0,0,3,1992,0,9812,47.6056,-122.305
7202331220,20140721T000000,635000,6,2.5,3880,5700,2,0,0,3,2003,0,9805,47.6816,-122.038
5511600245,20150324T000000,350000,2,1,1350,3880,1,0,0,3,1927,0,9810,47.6842,-122.344
1344300090,20150217T000000,856000,3,1.5,1480,2700,1.5,0,0,3,1928,0,9811,47.623,-122.304
9828702812,20140923T000000,582000,4,3,1670,1189,3,0,0,3,2000,0,9812,47.6182,-122.302
3825310820,20140729T000000,799000,4,2.5,3400,6742,2,0,0,3,2004,0,9805,47.7067,-122.129
7852040110,20140908T000000,423700,3,2.5,2070,3986,2,0,0,3,1999,0,9807,47.5348,-121.877
6752500090,20150127T000000,1.84E+06,4,3.5,4870,39190,2,0,0,3,1995,0,9801,47.5447,-122.124
3222079162,20140813T000000,322000,3,2,1760,43575,1,0,0,3,1988,0,9801,47.3565,-121.94
1025069192,20141105T000000,929000,4,3.25,4030,57499,2,0,0,3,2002,0,9805,47.6617,-122.026
5101404608,20141201T000000,443000,2,1,1130,5413,1,0,0,3,1939,0,9812,47.6971,-122.315
9477100490,20150424T000000,441500,3,1.75,1510,7700,1,0,0,3,1968,0,9803,47.7283,-122.194
324069015,20140708T000000,875000,4,3.5,3110,108464,2,0,2,4,1979,0,9808,47.592,-122.018
4114601570,20141118T000000,3.60E+06,3,3.25,5020,12431,2,1,4,3,1941,2002,9814,47.5925,-122.287
7920100025,20150427T000000,450000,2,1,740,5100,1,0,0,4,1947,0,9812,47.6787,-122.301
3275730110,20140908T000000,425000,3,2.25,1630,10500,1,0,0,3,1974,0,9803,47.7176,-122.236
7504030090,20140601T000000,660000,4,1.75,2780,9900,2,0,0,4,1978,0,9807,47.6348,-122.06
8813400405,20140616T000000,763101,3,1.75,1990,5560,1,0,0,4,1939,0,9811,47.664,-122.287
1313300300,20150407T000000,499000,4,2.75,2250,14149,2,0,0,3,1992,0,9802,47.7353,-121.962
8121610110,20150303T000000,521000,3,1.75,1720,37363,1,0,0,4,1974,0,9805,47.6608,-122.035
1820069019,20140529T000000,302000,2,1,900,423838,1,0,2,5,1925,0,9802,47.228,-122.088
9406450090,20150408T000000,293000,4,2.25,2360,6260,2,0,0,3,1998,0,9804,47.3882,-122.053
2619950490,20140712T000000,335000,3,2.25,1530,4580,2,0,0,3,2011,0,9802,47.7342,-121.968
1646500785,20141215T000000,499000,2,1,1450,3090,2,0,0,3,1919,1987,9810,47.6853,-122.356
1868901690,20150505T000000,600000,3,1.75,2040,5000,1.5,0,0,3,1924,0,9812,47.6756,-122.299
9542400025,20140916T000000,720000,4,1.75,2620,11041,1.5,0,0,4,1962,0,9801,47.5975,-122.174
2781270090,20150225T000000,195000,2,2,1180,2553,2,0,0,3,2005,0,9804,47.3501,-122.02
1665400165,20140507T000000,249000,3,1,1110,8423,1,0,0,3,1952,0,9817,47.4718,-122.342
1326069191,20150202T000000,334000,3,2.25,1840,9781,2,0,0,3,1989,0,9802,47.7347,-121.976
381000110,20141107T000000,599950,4,1.75,2720,7810,1,0,0,3,1952,0,9812,47.6788,-122.283
3530530110,20150217T000000,149900,2,1.75,1090,1950,1,0,0,4,1982,0,9820,47.3782,-122.319
5210200107,20141125T000000,700000,4,1.75,1730,6500,1,0,0,3,1945,0,9812,47.6982,-122.282
1574100025,20140807T000000,525000,4,1.5,1170,6240,1,0,0,4,1960,0,9804,47.5495,-122.232
2523069192,20140708T000000,1.05E+06,4,3.75,4740,126759,2,0,0,4,1991,0,9803,47.4449,-121.979
6706600090,20140508T000000,402000,3,2.5,1960,8000,1,0,0,4,1977,0,9803,47.7249,-122.178
1994200031,20140620T000000,450000,3,2,1430,3480,1,0,0,3,1947,0,9810,47.6874,-122.336
2523069156,20141203T000000,520000,3,2.25,2510,43995,2,0,0,3,1981,0,9803,47.4545,-121.988
5029450850,20141204T000000,205000,3,1.75,1420,6980,1,0,0,5,1980,0,9802,47.2873,-122.367
2723069147,20140902T000000,635000,3,2.25,2680,175982,1,0,0,3,2004,0,9804,47.4487,-122.033
3750605349,20150304T000000,210500,3,1,1220,9600,1,0,0,5,1958,0,9800,47.2622,-122.282
9285800735,20140812T000000,406650,2,1,1070,6100,1,0,0,3,1940,0,9813,47.5698,-122.377
7574000100,20150408T000000,350000,3,1.75,1580,19998,1,0,0,4,1968,0,9801,47.3299,-122.046
9212900100,20150423T000000,425000,4,1.75,1820,6000,1,0,0,3,1942,0,9812,47.6872,-122.296
8651611130,20140605T000000,798000,3,3.5,3590,6402,2,0,0,3,1999,0,9807,47.6336,-122.063
423059184,20141201T000000,180000,3,1,1960,9583,2,0,0,2,1908,0,9806,47.505,-122.171
5451200600,20140602T000000,1.25E+06,5,3.25,3160,13238,2,0,0,5,1972,0,9804,47.5373,-122.224
6300000378,20150303T000000,435000,4,2,2030,4033,2,0,0,4,1925,0,9813,47.7056,-122.342
2570300090,20141126T000000,355000,3,1.5,1240,15867,1,0,0,3,1962,0,9803,47.7167,-122.202
9808100100,20150202T000000,3.00E+06,5,3.25,5370,14091,2,0,0,3,1918,2008,9800,47.6499,-122.216
4019300906,20140724T000000,685000,5,2.5,2670,14455,2,0,0,5,1958,0,9816,47.7565,-122.284
1023059223,20140725T000000,311000,3,1,1640,12060,1,0,0,4,1960,0,9806,47.4941,-122.151
9320700090,20140911T000000,305000,4,2.25,2130,9600,1,0,0,4,1966,0,9803,47.4119,-122.211
5700002460,20140725T000000,675000,3,2.5,2550,4954,1.5,0,0,4,1924,0,9814,47.5758,-122.287
7598100735,20140829T000000,769000,4,2.75,3630,15405,1,0,2,4,1968,0,9804,47.566,-122.225
2202500110,20140805T000000,430000,3,1.5,1690,9708,1.5,0,0,5,1954,0,9801,47.5732,-122.136
726059395,20140923T000000,516250,6,2,2390,8660,1.5,0,0,4,1925,0,9801,47.7589,-122.216
1455600015,20141212T000000,760000,3,3.5,2350,10739,1,0,2,5,1940,0,9813,47.7288,-122.284
9528101224,20141007T000000,579950,3,3.5,1420,1217,2,0,0,3,2003,0,9812,47.6827,-122.324
6713100031,20150211T000000,476000,3,2.25,1570,7187,1,0,0,4,1980,0,9813,47.7604,-122.356
8677900123,20140612T000000,510000,3,1.75,1600,19200,1,0,0,4,1967,0,9803,47.7202,-122.249
4302201130,20140508T000000,205000,2,1,720,5040,1,0,0,3,1955,0,9811,47.5267,-122.36
1310800090,20141007T000000,240000,3,1,1470,7350,1,0,0,3,1969,0,9803,47.3616,-122.286
6117502727,20140902T000000,738000,5,3.5,2790,16952,2,0,2,3,1991,0,9817,47.4384,-122.347
9324800110,20140728T000000,420000,3,1.75,1720,8102,1,0,0,5,1940,0,9813,47.7336,-122.29
8965000110,20141114T000000,455000,3,1.75,1300,9600,1,0,0,4,1969,0,9805,47.6388,-122.103
5700001055,20140915T000000,765000,4,1,2520,5500,1.5,0,0,5,1912,0,9814,47.5785,-122.292
49500090,20141205T000000,372000,4,1.5,1780,7914,1.5,0,0,4,1962,0,9806,47.5142,-122.163
3812400657,20141204T000000,160000,3,1,1200,8360,1,0,0,2,1948,0,9812,47.5414,-122.281
2725069162,20140815T000000,772000,4,2.5,2990,9643,2,0,0,3,2003,0,9807,47.6292,-122.024
4232400110,20141111T000000,1.13E+06,5,1.75,1910,5640,2,0,0,4,1906,0,9811,47.6249,-122.311
9521100586,20140524T000000,479000,3,1,1370,3000,1.5,0,0,3,1924,0,9810,47.6619,-122.351
7215721570,20150505T000000,570000,3,2.5,1910,4941,2,0,0,3,1999,0,9808,47.5989,-122.016
3834000805,20140710T000000,350000,4,1,1170,8147,1.5,0,0,3,1959,0,9813,47.7281,-122.289
2274000026,20141101T000000,353000,3,2.5,1250,864,3,0,0,3,2004,0,9812,47.6978,-122.318
5103300090,20140801T000000,699000,5,2.5,3340,24755,2,0,0,3,2002,0,9804,47.4565,-122.066
9558200025,20140730T000000,265000,3,2,1380,8536,2,0,0,4,1955,0,9815,47.4374,-122.335
8649401270,20150430T000000,167000,1,1,780,10235,1.5,0,0,3,1989,0,9801,47.713,-121.315
686200740,20141020T000000,500000,4,2.25,2080,8000,1,0,0,3,1964,0,9801,47.6264,-122.113
7658600025,20140709T000000,700000,3,1,1410,7200,2,0,0,4,1901,0,9814,47.5924,-122.302
3702900165,20141104T000000,295000,1,1,520,5600,1,0,0,3,1918,0,9812,47.5579,-122.395
7977201240,20150311T000000,1.01E+06,4,3.5,3500,4080,2,0,2,3,2004,0,9812,47.6834,-122.292
8651410090,20150508T000000,209000,2,1,840,5265,1,0,0,5,1969,0,9804,47.3644,-122.082
3750603732,20150128T000000,276000,3,1.75,2240,9200,1,0,0,4,1968,0,9800,47.2635,-122.284
1023059429,20150122T000000,380000,4,2.5,2100,5857,2,0,0,3,2002,0,9806,47.4956,-122.163
2412100025,20140606T000000,315000,3,1.5,1750,12500,1,0,0,3,1954,0,9802,47.5666,-121.902
203600600,20150310T000000,685530,4,2.5,3130,60467,2,0,0,3,1996,0,9801,47.6618,-121.962
2021069059,20140626T000000,254600,3,2,1470,20000,1,0,0,4,1968,0,9800,47.2973,-122.08
7227501645,20140603T000000,230000,3,2,1440,5600,1,0,0,4,1942,2007,9806,47.4947,-122.185
4310702787,20140717T000000,335000,3,3,1430,1249,3,0,0,3,2003,0,9810,47.6971,-122.34
1494300110,20140603T000000,550000,4,2.5,2170,9600,1,0,0,3,1980,0,9805,47.6789,-122.116
1950900245,20141226T000000,123300,3,1,1150,8050,1.5,0,0,4,1956,0,9803,47.374,-122.296
3512100110,20140902T000000,275436,4,2.75,2170,9658,1.5,0,0,3,1966,0,9803,47.3741,-122.189
8732750100,20140525T000000,325000,4,3.5,2630,3435,1.5,0,3,3,1984,0,9819,47.4355,-122.272
1332000110,20140725T000000,635000,4,2.5,2490,40608,2,0,0,3,1997,0,9805,47.6507,-122.004
2768100690,20150423T000000,513000,3,1.75,1710,5000,1,0,0,4,1944,0,9811,47.6689,-122.37
7525410090,20140708T000000,580000,4,2.5,2130,35752,1,0,0,3,1980,0,9808,47.5748,-122.031
9558800025,20150429T000000,225000,3,1,940,9272,1,0,0,3,1954,0,9815,47.4353,-122.335
2788400315,20140922T000000,265000,3,1,1400,9460,1,0,0,3,1961,0,9817,47.5119,-122.321
7128300855,20141014T000000,313000,4,1.75,1630,3000,1,0,0,3,1978,0,9814,47.5961,-122.305
7655900038,20150414T000000,296000,2,1,1370,8400,1,0,0,3,1948,0,9813,47.7344,-122.336
7923500090,20141020T000000,655500,4,2.75,2380,15800,1,0,0,3,1957,2001,9801,47.5929,-122.133
3339900096,20141210T000000,250750,5,1.75,2140,12058,1,0,0,4,1951,0,9800,47.3167,-122.214
5214500690,20140904T000000,438000,4,2.5,1970,8545,2,0,0,3,2004,0,9806,47.4893,-122.138
4045900147,20140801T000000,590000,3,2.75,2550,54014,2,0,0,4,1967,0,9807,47.7596,-122.117
6450302900,20141006T000000,329500,3,1,1080,5250,1,0,0,4,1947,0,9813,47.7309,-122.336
2597460090,20150316T000000,1.20E+06,3,2.25,3070,9645,2,0,0,3,1987,0,9801,47.5522,-122.144
2770601595,20150320T000000,415000,2,1,1470,6000,1,0,0,3,1944,0,9820,47.6527,-122.386
4188000490,20140922T000000,900000,4,2.5,3620,42580,2,0,0,3,1984,0,9805,47.7204,-122.115
1324079085,20150504T000000,378000,3,1.5,1050,57499,1,0,0,3,1975,0,9802,47.5602,-121.86
1720069006,20140812T000000,474000,2,1,1050,403365,1,0,3,5,1905,0,9802,47.2221,-122.059
1947300115,20140619T000000,464000,3,1,1320,3625,2,0,0,3,1900,0,9812,47.6049,-122.288
5490700100,20141208T000000,310000,3,1,1210,7649,1,0,0,4,1956,0,9816,47.7693,-122.32
7278100690,20140918T000000,580000,3,1.5,1860,7190,2,0,1,5,1952,0,9818,47.7716,-122.392
2322029048,20141119T000000,999000,3,2.75,2830,505166,1,1,3,4,1962,0,9807,47.3782,-122.514
6821102100,20150317T000000,510000,2,1,810,6480,1,0,0,5,1942,0,9820,47.6493,-122.398
3176100110,20140506T000000,650000,3,1.5,1630,7475,1,0,1,3,1940,0,9812,47.6725,-122.272
2188200785,20140912T000000,196000,3,1,880,19600,1,0,0,4,1978,0,9802,47.2707,-122.34
1446801030,20140822T000000,220000,4,1.75,1660,11664,1,0,0,3,1952,0,9817,47.4943,-122.331
8965520100,20141008T000000,855000,3,2.25,3440,10628,2,0,2,3,1985,0,9801,47.5647,-122.108
3649100586,20140829T000000,483000,3,1.75,2110,10454,1,0,0,4,1978,0,9803,47.7344,-122.246
7283900153,20150407T000000,400000,3,1,1060,12000,1,0,0,3,1952,0,9813,47.7703,-122.35
1036100100,20140702T000000,435000,3,2.5,1900,7984,2,0,0,3,1993,0,9801,47.7433,-122.194
3278602670,20140930T000000,219500,1,1,820,1060,1,0,0,3,2007,0,9813,47.5473,-122.371
3625049014,20140829T000000,2.95E+06,4,3.5,4860,23885,2,0,0,3,1996,0,9804,47.6172,-122.23
7276100165,20140916T000000,427000,3,2.5,2050,3218,3,0,0,3,2008,0,9813,47.7612,-122.344
9136103130,20141201T000000,430000,2,1.5,1090,4013,1.5,0,0,3,1900,0,9810,47.6652,-122.338
9136103130,20150512T000000,685000,2,1.5,1090,4013,1.5,0,0,3,1900,0,9810,47.6652,-122.338
1193000025,20140903T000000,495000,2,1.5,1920,6250,1,0,0,3,1937,0,9820,47.6497,-122.393
2744000100,20140625T000000,299950,3,2.5,1870,7942,2,0,0,3,1990,0,9800,47.342,-122.279
3744600028,20141121T000000,390000,4,1.75,2690,46609,1.5,0,0,3,1940,0,9815,47.4951,-122.352
3679400025,20140812T000000,385000,3,1.75,2160,5863,1.5,0,0,4,1928,0,9814,47.5729,-122.315
9545260100,20140625T000000,740000,4,2.5,3000,10392,2,0,0,3,1995,0,9803,47.535,-122.049
375000165,20140723T000000,991700,4,3,2290,2350,2,0,1,3,1924,2011,9812,47.574,-122.415
4003000053,20140813T000000,765000,3,2.75,2250,9600,2.5,0,0,4,1909,1991,9812,47.6033,-122.287
7855600820,20140904T000000,802000,4,2.25,2130,8734,2,0,2,4,1961,0,9801,47.5672,-122.161
3860400100,20141121T000000,950000,4,2.75,2500,20000,1,0,0,4,1969,0,9800,47.5901,-122.198
121059147,20141104T000000,392000,4,2.5,2300,41167,2,0,0,3,1988,0,9804,47.3412,-122.108
825079019,20141203T000000,590000,3,2.5,3360,218235,1,0,0,3,1989,0,9801,47.6601,-121.946
123039313,20150410T000000,425000,4,2.5,1920,9000,2,0,0,2,1989,0,9813,47.5153,-122.37
7784000110,20140722T000000,765000,5,1.75,2440,15143,1.5,0,4,4,1944,0,9815,47.4948,-122.37
8835220090,20140807T000000,313500,3,2.25,1440,3488,2,0,0,4,1983,0,9803,47.7257,-122.162
6381501636,20140820T000000,320000,3,1,1780,6840,2,0,0,4,1947,0,9813,47.727,-122.3
1370804446,20150210T000000,604000,4,1.75,1490,4485,1,0,0,3,1960,0,9820,47.6388,-122.399
9828701871,20150212T000000,570000,3,2,1400,1657,2,0,0,3,2004,0,9811,47.6196,-122.298
3396200090,20140520T000000,639000,4,2.5,2150,12028,2,0,0,4,1982,0,9805,47.7224,-122.101
1463400047,20140822T000000,335000,4,2,1910,10200,1,0,0,4,1963,0,9806,47.4804,-122.133
8825900855,20141014T000000,896000,4,1.75,2660,3520,2,0,0,4,1917,0,9812,47.6743,-122.308
7147600245,20140627T000000,259500,3,1.75,1650,12349,1,0,0,3,1957,0,9819,47.442,-122.282
5071400485,20140807T000000,637000,3,2,1980,6000,1,0,0,4,1958,0,9812,47.6921,-122.283
8732040090,20150506T000000,307450,4,2.75,2690,8874,1,0,0,3,1980,0,9802,47.3078,-122.383
8082400100,20140825T000000,535000,3,1.75,1380,3561,1,0,0,4,1925,0,9812,47.6822,-122.399
546000930,20140630T000000,669500,4,2.25,2500,4046,1.5,0,0,4,1940,0,9812,47.6882,-122.382
1665400025,20141028T000000,259000,3,1.75,1590,7148,1,0,0,3,1952,0,9817,47.4713,-122.344
9187200245,20141231T000000,441000,4,1.5,1100,3300,1,0,0,1,1919,0,9812,47.6033,-122.295
2123700015,20150512T000000,228800,4,2.5,1470,1612,2,0,0,3,2003,0,9812,47.5275,-122.271
8682291730,20140513T000000,530000,2,2,1680,4950,1,0,0,3,2006,0,9805,47.7194,-122.022
5318100504,20140728T000000,524000,2,2,1450,2272,1,0,0,4,1924,0,9811,47.633,-122.282
9297800165,20141211T000000,430000,4,2.25,2020,4840,1.5,0,0,5,1925,0,9813,47.5576,-122.376
1342300265,20141001T000000,1.33E+06,4,3.25,2470,4760,1.5,0,0,5,1906,0,9811,47.6331,-122.31
2212901130,20141103T000000,210000,3,1,1230,12201,1,0,0,3,1969,0,9804,47.3285,-122.134
8122100690,20140623T000000,449000,4,2.5,1850,5040,1,0,0,3,1930,2013,9813,47.5386,-122.373
148000375,20140619T000000,945000,2,2.5,2540,7089,2,0,0,3,2004,0,9812,47.5747,-122.414
3423049209,20150318T000000,200450,3,1,970,9130,1,0,0,3,1957,0,9819,47.4369,-122.272
16000015,20150417T000000,219950,3,1.5,1070,6601,1,0,0,3,1985,0,9800,47.3115,-122.209
4035900015,20140619T000000,659500,4,3,2620,18362,1,0,0,4,1956,0,9801,47.5646,-122.184
8563010300,20141126T000000,746000,4,2.75,2110,8190,1.5,0,0,5,1966,0,9801,47.6269,-122.1
3396200300,20150331T000000,540000,3,1.75,2110,7129,1,0,0,3,1982,0,9805,47.7219,-122.102
2291401425,20140910T000000,485000,5,2,1910,5508,1,0,0,3,1968,0,9813,47.7074,-122.349
7454000110,20150127T000000,202000,2,1,670,7844,1,0,0,3,1942,0,9813,47.5165,-122.372
3377900195,20140929T000000,2.53E+06,4,5.5,6930,45100,1,0,0,4,1950,1991,9801,47.5547,-122.144
3824100082,20150401T000000,502000,3,2.75,2010,11200,1,0,0,3,1979,0,9803,47.7728,-122.253
3751604169,20150224T000000,279000,2,2.75,1770,10534,1,0,0,3,2003,0,9800,47.2773,-122.276
6431500283,20141117T000000,409500,3,1,1340,4120,1,0,0,4,1921,0,9810,47.6916,-122.352
6647400090,20140702T000000,453000,3,2,1660,15050,1,0,0,3,1983,0,9803,47.7203,-122.194
7387500195,20150227T000000,367000,4,1,1820,5500,1.5,0,0,3,1947,0,9811,47.5185,-122.363
3342101785,20140523T000000,550000,3,2.5,2510,5400,2,0,0,3,1992,0,9806,47.5204,-122.206
9320600090,20150127T000000,273500,3,1.5,1560,8314,1,0,0,3,1962,0,9803,47.4117,-122.209
8901001185,20141007T000000,505000,4,3,2280,7400,1,0,0,3,1978,0,9813,47.711,-122.306
825069097,20140619T000000,770000,3,2.5,2650,40705,2,0,0,3,1994,0,9805,47.668,-122.063
7745000090,20140509T000000,565000,4,2.25,2470,7447,2,0,0,3,1984,0,9816,47.7514,-122.286
1771110090,20140820T000000,316000,3,0.75,1270,10092,1,0,0,5,1971,0,9808,47.7567,-122.073
7888100090,20140925T000000,160000,4,1,1520,7298,1.5,0,0,3,1960,0,9820,47.3706,-122.31
5083000375,20141027T000000,170000,3,1,1310,9529,1,0,0,3,1956,0,9820,47.4105,-122.295
5083000375,20150319T000000,235000,3,1,1310,9529,1,0,0,3,1956,0,9820,47.4105,-122.295
1329000090,20141219T000000,1.80E+06,4,3.5,3930,39098,2,0,0,3,1999,0,9801,47.6399,-122.158
8143000600,20140918T000000,310000,3,1,990,7050,1,0,0,3,1967,0,9803,47.7274,-122.202
2144800215,20140519T000000,285000,4,1.75,2080,13629,1,0,0,4,1955,0,9818,47.4866,-122.232
9268200658,20140604T000000,280000,2,1,960,4920,1,0,0,3,1942,0,9812,47.6946,-122.362
5452301785,20150218T000000,2.30E+06,4,4.25,4070,13860,2,0,3,3,2004,0,9804,47.59,-122.229
1137500090,20140814T000000,763776,4,2.5,2750,16139,2,0,0,3,1989,0,9808,47.5843,-122.06
6117500025,20150217T000000,530000,5,2.75,3230,13572,1,0,2,3,1965,0,9817,47.4393,-122.347
2326079039,20150211T000000,362000,1,1,890,211576,1.5,0,0,3,1996,0,9802,47.7216,-121.883
7595700025,20140725T000000,430000,2,1,990,4920,1,0,0,3,1931,0,9812,47.6939,-122.368
4443800110,20140725T000000,456500,3,1,1290,3880,1.5,0,0,4,1919,0,9812,47.6879,-122.392
5101405265,20140911T000000,445000,4,2.5,2170,5257,2,0,0,3,1989,0,9812,47.6999,-122.305
9206200110,20150310T000000,386900,3,1,1330,10500,1,0,0,3,1963,0,9803,47.7204,-122.196
2205700405,20140708T000000,479000,3,1,1340,13750,1,0,0,4,1955,0,9801,47.5771,-122.151
7852020300,20150313T000000,525000,3,2.5,2200,4544,2,0,0,3,2000,0,9807,47.5319,-121.867
5559200051,20150106T000000,272000,4,1.75,2520,10890,1,0,0,3,1979,0,9802,47.3224,-122.343
2826049165,20150226T000000,517000,4,1,1180,13500,1.5,0,0,3,1950,0,9813,47.7165,-122.308
2675600028,20150226T000000,615000,3,1.75,2660,7800,1,0,0,4,1951,0,9812,47.6993,-122.378
259801110,20140828T000000,439000,3,1.75,1250,7030,1,0,0,3,1965,0,9801,47.6285,-122.118
1150001270,20140724T000000,716000,3,2.5,2270,7866,1,0,0,4,1988,0,9803,47.5622,-122.022
7130300690,20141028T000000,308000,2,1,1080,6250,1,0,2,4,1942,1968,9812,47.5128,-122.251
2652500015,20140610T000000,800000,3,2.25,1620,4500,2,0,0,4,1926,0,9812,47.643,-122.361
3693901801,20150505T000000,575000,3,2,940,5000,1,0,0,3,1941,0,9812,47.6771,-122.398
8092501240,20140701T000000,219950,3,1.5,1620,9310,1,0,0,4,1967,0,9804,47.3665,-122.107
9552701030,20140522T000000,770000,4,2.5,2350,8001,2,0,0,4,1987,0,9801,47.5478,-122.153
9477101280,20141230T000000,424950,3,1.75,2090,7505,1,0,0,3,1967,0,9803,47.7326,-122.194
7462900015,20150108T000000,387000,3,2.25,1760,45133,2,0,0,3,1984,0,9807,47.5124,-121.866
6744700302,20140620T000000,790000,4,1.75,2050,10920,1,0,3,3,1974,0,9816,47.7431,-122.286
3163600015,20150128T000000,156000,2,1,600,4000,1,0,0,3,1933,0,9815,47.5065,-122.339
6896300375,20140505T000000,580000,2,1,2540,7000,1,0,0,5,1942,0,9812,47.5259,-122.261
7419700015,20140919T000000,490000,4,2.25,2090,10869,2,0,0,3,1970,0,9803,47.6715,-122.164
4473400195,20140716T000000,950000,5,3.25,2700,3650,2,0,2,3,1926,2014,9814,47.5959,-122.291
9358001566,20150213T000000,400000,2,2.5,1410,1281,2,0,0,3,2008,0,9813,47.5659,-122.37
6145600900,20150513T000000,325000,2,2.5,1170,1638,2,0,0,3,2008,0,9813,47.7041,-122.351
1865000110,20140929T000000,365000,4,2.5,2540,6688,2,0,0,3,2002,0,9809,47.3314,-122.18
8698100115,20150407T000000,255000,3,1.75,2190,6000,1.5,0,0,4,1920,0,9800,47.3063,-122.223
1454600038,20150323T000000,985000,5,3.5,3890,13261,2,0,1,3,1984,0,9813,47.7246,-122.284
5652601425,20150423T000000,595000,4,2.5,2030,10722,1,0,0,3,1967,0,9812,47.6955,-122.301
6381500690,20140716T000000,427500,3,1,1350,7085,1,0,0,5,1944,0,9813,47.7318,-122.305
1778500015,20141016T000000,728000,3,1.5,1940,4000,1.5,0,0,3,1915,0,9811,47.6205,-122.291
6021500245,20140910T000000,549950,2,1,1260,4000,1,0,0,3,1940,0,9812,47.6898,-122.384
2926049382,20141208T000000,650000,3,2,2800,10501,1,0,0,3,1954,0,9813,47.7055,-122.315
1692900110,20150320T000000,1.13E+06,5,3.25,3080,13394,1,0,2,4,1968,0,9803,47.6651,-122.19
